MAG,orf,FeGenie_HMM,Shaomei_Type
K_Offshore_surface_m1_204,K_Offshore_surface_m1_204_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10036328_3,Not found,Outer Surface MHC
K_Offshore_120m_m1_041,Not found,Not found,Not found
K_Offshore_40m_m2_103,Not found,Not found,Not found
M_surface_9_m2_064,Not found,Not found,Not found
K_DeepCast_65m_m2_187,Not found,Not found,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10010949_6,CbcL,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10010949_7,CbcL,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10004846_1,Cyc2_repCluster3,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10040780_3,FoxE,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10016414_2,642557019 CAJ74787 {porin} unknown protein [Kuenenia stuttgartiensis genome fragment KUST_E (5 of 5).: CT573071],PCC porin
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10016414_3,642557020 CAJ74788 {pc} hypothetical multiheme cytochrome c protein [Kuenenia stuttgartiensis genome fragment KUST_E (5 of 5).: CT573071],Outer Surface MHC in PCC
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10001986_9,DFE_0449,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10003624_6,DFE_0462,Outer Surface MHC
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10080490_1,DFE_0449,Not found
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10001536_30,Not found,Outer Surface MHC
M_DeepCast_100m_m2_243,M_DeepCast_100m_m2_243_Ga0194119_10046512_2,Not found,Outer Surface MHC
M_DeepCast_100m_m1_323,Not found,Not found,Not found
K_Offshore_120m_m2_043,K_Offshore_120m_m2_043_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10006844_8,FoxZ,Not found
K_Offshore_40m_m1_063,Not found,Not found,Not found
K_DeepCast_150m_m2_164,K_DeepCast_150m_m2_164_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002804_19,ImcH,Not found
K_DeepCast_150m_m2_164,K_DeepCast_150m_m2_164_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002804_20,CbcL,Not found
K_DeepCast_150m_m2_164,K_DeepCast_150m_m2_164_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001365_11,DFE_0461,Not found
K_DeepCast_150m_m2_164,K_DeepCast_150m_m2_164_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10008202_5,DFE_0461,Not found
K_DeepCast_150m_m2_164,K_DeepCast_150m_m2_164_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000314_15,Not found,Outer Surface MHC
K_DeepCast_150m_m2_294,Not found,Not found,Not found
K_Offshore_80m_m2_057,Not found,Not found,Not found
M_DeepCast_200m_m2_189,Not found,Not found,Not found
M_surface_9_m1_009,Not found,Not found,Not found
M_DeepCast_65m_m2_041,Not found,Not found,Not found
M_DeepCast_200m_m1_344,Not found,Not found,Not found
K_Offshore_80m_m2_107,K_Offshore_80m_m2_107_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10000411_68,DFE_0449,Not found
M_surface_10_m2_023,Not found,Not found,Not found
M_DeepCast_400m_m2_207,Not found,Not found,Not found
K_Offshore_80m_m1_004,Not found,Not found,Not found
K_Offshore_80m_m2_034,Not found,Not found,Not found
K_DeepCast_35m_m1_037,Not found,Not found,Not found
M_DeepCast_65m_m2_104,M_DeepCast_65m_m2_104_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10011402_10,DFE_0449,Not found
M_DeepCast_65m_m2_104,M_DeepCast_65m_m2_104_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10016906_7,DFE_0462,Not found
M_DeepCast_65m_m2_104,M_DeepCast_65m_m2_104_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10005463_19,Not found,Outer Surface MHC
M_surface_9_m1_282,Not found,Not found,Not found
K_Offshore_80m_m2_224,Not found,Not found,Not found
K_Offshore_40m_m2_080,Not found,Not found,Not found
M_surface_10_m1_298,Not found,Not found,Not found
K_DeepCast_300m_m2_256,K_DeepCast_300m_m2_256_TA2KigC300mmetaG_2.146194.fna_Ga0194111_10001489_1,FoxY,Not found
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000618_31,Cyc2_repCluster3,Not found
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10009938_3,CbcL,Not found
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10006449_12,Not found,PCC porin
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10006449_6,Not found,Outer Surface MHC in PCC
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10006449_10,Not found,Outer Surface MHC in PCC
K_DeepCast_150m_m1_344,K_DeepCast_150m_m1_344_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10006449_11,Not found,Outer Surface MHC in PCC
K_Offshore_80m_m2_084,Not found,Not found,Not found
K_DeepCast_35m_m1_297,Not found,Not found,Not found
K_DeepCast_35m_m2_191,Not found,Not found,Not found
M_DeepCast_65m_m2_009,M_DeepCast_65m_m2_009_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10003007_3,Not found,Outer Surface MHC
K_Offshore_120m_m2_035,Not found,Not found,Not found
K_Offshore_40m_m1_259,Not found,Not found,Not found
M_DeepCast_65m_m1_275,M_DeepCast_65m_m1_275_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10017848_6,FoxE,Not found
K_DeepCast_250m_m2_102,Not found,Not found,Not found
M_DeepCast_65m_m1_070,Not found,Not found,Not found
M_DeepCast_400m_m2_153,Not found,Not found,Not found
K_Offshore_80m_m2_056,Not found,Not found,Not found
K_Offshore_surface_m2_239,Not found,Not found,Not found
M_surface_9_m1_296,Not found,Not found,Not found
K_Offshore_80m_m2_035,Not found,Not found,Not found
M_DeepCast_400m_m2_130,Not found,Not found,Not found
M_DeepCast_50m_m2_189,Not found,Not found,Not found
M_DeepCast_100m_mx_118,M_DeepCast_100m_mx_118_Ga0194119_10005081_15,MtoA,Not found
M_DeepCast_100m_mx_118,M_DeepCast_100m_mx_118_Ga0194119_10039550_4,DFE_0448,Not found
M_DeepCast_200m_m2_085,Not found,Not found,Not found
K_Offshore_surface_m1_032,Not found,Not found,Not found
M_DeepCast_100m_m1_014,Not found,Not found,Not found
K_DeepCast_150m_m2_056,K_DeepCast_150m_m2_056_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10000727_42,EetB,Not found
K_DeepCast_150m_m2_056,K_DeepCast_150m_m2_056_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10002260_14,EetA,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10004667_6,DFE_0462,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10004667_8,DFE_0465,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10004667_13,DFE_0461,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10006670_10,DFE_0465,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10051294_2,DFE_0461,Not found
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10009341_6,Not found,Periplasmic MHC in PCC
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10009341_3,Not found,Outer Surface MHC
M_DeepCast_400m_m2_195,M_DeepCast_400m_m2_195_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10012324_7,Not found,Outer Surface MHC
K_Offshore_0m_m1_007,Not found,Not found,Not found
M_surface_6_mx_051,Not found,Not found,Not found
K_DeepCast_100m_m2_315,Not found,Not found,Not found
K_Offshore_80m_m1_186,K_Offshore_80m_m1_186_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10004878_11,Not found,Outer Surface MHC
K_DeepCast_65m_m2_193,Not found,Not found,Not found
K_Offshore_120m_m2_034,Not found,Not found,Not found
M_surface_9_m2_088,M_surface_9_m2_088_TA2MahsurfametaG_9.148617.fna_Ga0194116_10000105_95,Not found,Outer Surface MHC
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10014586_1,CbcB,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10005065_7,ImcH,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10005065_8,CbcL,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10071251_2,CbcL,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10014586_2,DFE_0448,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10015118_8,DFE_0462,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10018975_7,MtoA,Not found
K_DeepCast_150m_m2_113,K_DeepCast_150m_m2_113_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10186977_1,MtoA,Not found
K_Offshore_80m_m2_020,K_Offshore_80m_m2_020_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003455_11,MtrA,Not found
K_DeepCast_250m_m1_077,K_DeepCast_250m_m1_077_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10051055_2,CbcL,Not found
K_Offshore_80m_m2_113,K_Offshore_80m_m2_113_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10003123_27,FoxZ,Not found
K_DeepCast_65m_m2_066,Not found,Not found,Not found
K_Offshore_40m_m1_049,K_Offshore_40m_m1_049_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10002610_14,EetB,Not found
K_Offshore_40m_m1_049,K_Offshore_40m_m1_049_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10002610_15,EetA,Not found
K_Offshore_80m_m2_170,Not found,Not found,Not found
K_Offshore_80m_m2_043,K_Offshore_80m_m2_043_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10006174_19,FoxZ,Not found
K_Offshore_80m_m2_043,K_Offshore_80m_m2_043_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10035578_2,FoxZ,Not found
K_DeepCast_35m_m2_065,Not found,Not found,Not found
K_DeepCast_35m_m2_155,Not found,Not found,Not found
K_DeepCast_250m_m2_027,Not found,Not found,Not found
K_Offshore_40m_m2_287,Not found,Not found,Not found
M_DeepCast_200m_m1_298,M_DeepCast_200m_m1_298_Ga0194113_10001320_6,FoxY,Not found
K_DeepCast_150m_m2_086,Not found,Not found,Not found
M_DeepCast_400m_m2_340,Not found,Not found,Not found
K_Offshore_80m_m2_040,Not found,Not found,Not found
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000106_14,FoxE,Not found
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002501_4,CbcL,Not found
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000568_11,642557019 CAJ74787 {porin} unknown protein [Kuenenia stuttgartiensis genome fragment KUST_E (5 of 5).: CT573071],PCC porin
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000568_12,642557020 CAJ74788 {pc} hypothetical multiheme cytochrome c protein [Kuenenia stuttgartiensis genome fragment KUST_E (5 of 5).: CT573071],Outer Surface MHC in PCC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000863_16,,Not found
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000013_198,Not found,Periplasmic MHC in PCC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000013_199,Not found,Outer Surface MHC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000074_5,Not found,Outer Surface MHC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000074_69,Not found,Outer Surface MHC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000106_27,Not found,Outer Surface MHC
K_DeepCast_100m_m2_328,K_DeepCast_100m_m2_328_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10002501_5,Not found,Outer Surface MHC
K_Offshore_surface_mx_080,Not found,Not found,Not found
K_DeepCast_65m_m1_055,K_DeepCast_65m_m1_055_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000065_106,Not found,Outer Surface MHC
K_DeepCast_65m_m1_055,K_DeepCast_65m_m1_055_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000068_94,Not found,Outer Surface MHC
K_DeepCast_65m_m1_055,K_DeepCast_65m_m1_055_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10000480_61,Not found,Outer Surface MHC
K_DeepCast_65m_m1_055,K_DeepCast_65m_m1_055_TA2KigCa65mmetaG_2.148650.fna_Ga0194128_10006687_7,Not found,Outer Surface MHC
K_Offshore_80m_m2_226,Not found,Not found,Not found
M_DeepCast_50m_m2_054,Not found,Not found,Not found
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_25,CbcL,Not found
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_26,CbcL,Periplasmic MHC in PCC
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_21,DFE_0462,Periplasmic MHC in PCC
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_15,Not found,Periplasmic MHC in PCC
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_14,Not found,Outer Surface MHC
K_DeepCast_250m_m1_342,K_DeepCast_250m_m1_342_TA2KigC250mmetaG_2.148626.fna_Ga0194125_10000897_24,Not found,Outer Surface MHC
K_Offshore_120m_m2_037,K_Offshore_120m_m2_037_TA2KigO120mmetaG_2.148631.fna_Ga0194131_10073591_1,Not found,Outer Surface MHC
K_Offshore_80m_m2_218,Not found,Not found,Not found
M_surface_8_m2_026,Not found,Not found,Not found
M_DeepCast_400m_m2_048,M_DeepCast_400m_m2_048_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10045474_4,FoxY,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10027177_1,ExtA_pcc_cyt,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10007436_9,CbcL,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10004421_3,CbcL,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10004421_5,ImcH,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000824_16,Cyc2_repCluster3,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003033_8,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003033_1,MtrC_TIGR03507,Outer Surface MHC in PCC
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10014573_2,DFE_0449,Not found
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003033_7,Not found,PCC porin
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10003033_6,Not found,Outer Surface MHC in PCC
K_DeepCast_100m_m1_326,K_DeepCast_100m_m1_326_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000824_21,Not found,Outer Surface MHC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_48,CbcL,Not found
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_51,ImcH,Outer Surface MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_52,CbcL,Not found
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_53,CbcL,Periplasmic MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_54,CbcL,Not found
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_42,2514223670 filler {omc} Geobacter sulfurreducens CxxxxCH...CXXCH domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_43,2514223671 filler {pc} c(7)-type cytochrome triheme domain-containing protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],Outer Surface MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_44,2514223672 filler {porin} hypothetical protein [Ignavibacterium album Mat9-16; JCM 16511 : NC_017464],PCC porin
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_55,Not found,Periplasmic MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000520_11,Not found,Periplasmic MHC in PCC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000337_57,Not found,Outer Surface MHC
K_DeepCast_100m_m2_316,K_DeepCast_100m_m2_316_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000520_18,Not found,Outer Surface MHC
K_DeepCast_100m_mx_141,Not found,Not found,Not found
K_Offshore_surface_m2_014,Not found,Not found,Not found
K_DeepCast_150m_m2_040,K_DeepCast_150m_m2_040_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001733_5,FmnB,Not found
K_DeepCast_150m_m2_040,K_DeepCast_150m_m2_040_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001733_7,EetB,Not found
K_DeepCast_150m_m2_040,K_DeepCast_150m_m2_040_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001733_8,EetA,Not found
K_DeepCast_150m_m2_040,K_DeepCast_150m_m2_040_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001733_11,DmkB,Not found
K_DeepCast_150m_m2_040,K_DeepCast_150m_m2_040_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10001733_12,DmkA,Not found
M_DeepCast_400m_m2_183,Not found,Not found,Not found
K_Offshore_surface_mx_256,K_Offshore_surface_mx_256_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10001358_4,Not found,Outer Surface MHC
K_DeepCast_150m_m2_250,K_DeepCast_150m_m2_250_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10057924_2,EetB,Not found
K_DeepCast_150m_m2_250,K_DeepCast_150m_m2_250_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10057924_3,EetA,Not found
K_Offshore_120m_m2_041,Not found,Not found,Not found
M_surface_7_m2_040,Not found,Not found,Not found
K_DeepCast_150m_m2_105,K_DeepCast_150m_m2_105_TA2KigC150mmetaG_2.148641.assembled.fna_Ga0194126_10019768_3,EetB,Not found
M_DeepCast_400m_m2_133,Not found,Not found,Not found
M_DeepCast_50m_m1_274,Not found,Not found,Not found
M_DeepCast_100m_m2_149,M_DeepCast_100m_m2_149_Ga0194119_10003431_20,DFE_0461,Not found
M_DeepCast_100m_m2_149,M_DeepCast_100m_m2_149_Ga0194119_10013255_2,MtoA,Not found
M_DeepCast_400m_m2_266,Not found,Not found,Not found
M_DeepCast_50m_m2_111,M_DeepCast_50m_m2_111_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10001399_18,FoxZ,Not found
M_DeepCast_50m_m2_111,M_DeepCast_50m_m2_111_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10005023_6,DFE_0461,Not found
M_DeepCast_50m_m2_111,M_DeepCast_50m_m2_111_TA2MahCa50mmetaG_2.148609.fna_Ga0194121_10063147_1,FoxZ,Not found
K_DeepCast_250m_m2_101,Not found,Not found,Not found
K_Offshore_120m_m1_203,Not found,Not found,Not found
K_DeepCast_100m_m2_189,Not found,Not found,Not found
M_surface_7_m2_037,Not found,Not found,Not found
K_Offshore_120m_m2_055,Not found,Not found,Not found
K_Offshore_40m_m2_176,K_Offshore_40m_m2_176_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10001255_6,MtoA,Not found
K_Offshore_40m_m2_176,K_Offshore_40m_m2_176_TA2KigOf40mmetaG_2.155448.assembled.fna_Ga0194133_10007314_4,DFE_0449,Not found
M_DeepCast_65m_m2_091,M_DeepCast_65m_m2_091_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10027184_2,Not found,Outer Surface MHC
K_DeepCast_100m_mx_276,K_DeepCast_100m_mx_276_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000964_13,CbcL,Not found
K_DeepCast_100m_mx_276,K_DeepCast_100m_mx_276_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10005641_6,CbcL,Not found
K_DeepCast_100m_mx_276,K_DeepCast_100m_mx_276_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000850_20,CbcL,Not found
K_DeepCast_100m_mx_276,K_DeepCast_100m_mx_276_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10000100_75,MtoA,Not found
K_DeepCast_100m_mx_276,K_DeepCast_100m_mx_276_TA2KigC100mmetaG_2.148624.fna_Ga0194127_10005641_11,DFE_0449,Not found
K_Offshore_surface_m1_220,K_Offshore_surface_m1_220_TA2KigsurfametaG_2.160084.assembled.fna_Ga0194130_10012714_8,FoxZ,Not found
K_DeepCast_35m_m2_067,Not found,Not found,Not found
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002864_10,DFE_0461,Periplasmic MHC in PCC
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002864_3,DFE_0461,Not found
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10005078_9,DFE_0465,Not found
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10041157_2,DFE_0465,Not found
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10067346_4,DFE_0465,Not found
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10001675_13,Not found,Periplasmic MHC in PCC
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10001675_10,Not found,Outer Surface MHC
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002864_16,Not found,Outer Surface MHC
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10002864_22,Not found,Outer Surface MHC
M_DeepCast_400m_m2_341,M_DeepCast_400m_m2_341_TA2MahC400mmetaG_2.146191.fna_Ga0194112_10081701_1,Not found,Outer Surface MHC
K_Offshore_80m_m2_041,K_Offshore_80m_m2_041_TA2KigOf80mmetaG_2.148612.fna_Ga0194132_10004767_14,Not found,Outer Surface MHC
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000295_9,ImcH,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000295_11,CbcL,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000295_12,CbcL,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000810_48,Cyc2_repCluster3,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000448_6,MtoA,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10000467_35,MtrA,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10003156_5,MtrA,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10006236_4,FoxY,Not found
M_DeepCast_65m_m1_262,M_DeepCast_65m_m1_262_TA2MahCa65mmetaG_2.148642.fna_Ga0194120_10001524_30,Not found,Outer Surface MHC
M_DeepCast_50m_m2_233,Not found,Not found,Not found
M_surface_9_m1_279,Not found,Not found,Not found
